"n_distributor_id","name","vdt","vno","items"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111123,"28393_,28359_,33617_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111124,"8212_,28155_,31542_,18124_,19011_,40470_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111125,"41928_,41087_,41178_,43220_,3694_,13684_,41034_,19631_,35473_,19751_,33170_,1423_,2622_,26867_,2627_,38777_,34212_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111126,"33491_,18537_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111127,"14402_,17325_,11095_,18604_,11542_,10044_,14547_,15244_,17858_,16744_,15055_,11211_,16670_,12659_,16719_,10509_,13960_,14209_,14906_,15292_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111128,"41340_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111129,"4544_,15101_,3788_,32558_,11561_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111130,"39664_,40032_,41153_,7435_,17905_,37655_,35881_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111131,"32974_,22414_,33985_,32079_,28849_,26183_,42831_,41342_,9897_,16372_,40784_,6612_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111132,"8676_,36656_,32990_,2439_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111133,"932_,6313_,6315_,4585_,2152_,2138_,2137_,675_,3369_,5462_,3421_,2153_,2150_,3215_,5494_,3397_,6254_,3304_,2763_,4864_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111134,"15458_,15677_,15103_,17343_,15864_,17954_,16551_,15228_,18289_,17320_,17344_,15236_,17542_,17960_,17858_,15865_,17598_,17756_,16719_,17522_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111135,"36945_,13019_,36646_,35954_,36620_,33452_,17341_,6697_,33183_,34751_,11757_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111136,"33940_,36945_,35826_,3211_,28870_,12360_,26189_,13961_,37732_,40899_,40680_,5048_,39323_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111137,"2701_,20315_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111138,"26659_,41670_,39281_,7956_,28499_,19902_,13002_,2622_,41703_,16621_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111139,"21049_,4722_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111140,"40688_,3208_,883_,33170_,26246_,32725_,32445_,2630_,2393_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111141,"15344_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111142,"33883_,15103_,11901_,31155_,30728_,33216_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111143,"32557_,2138_,29660_,37520_,40764_,1423_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111144,"4614_,32445_,30753_,4558_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111145,"33452_,36660_,17593_,820_,35812_,19418_,6290_,20318_,33186_,28395_,28503_,8554_,1440_,15340_,26813_,6254_,20606_,16621_,28336_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111146,"41940_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111147,"33429_,24260_,34137_,32771_,20715_,4722_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111148,"31272_,35743_,20358_,9021_,40573_,8782_,31963_,31966_,41080_,21351_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111149,"26189_,30471_,2425_,2367_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111150,"28398_,36861_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111151,"32860_,5121_,30472_,5123_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111152,"40961_,40970_,41016_,41013_,40284_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111153,"5451_,6073_,5452_,18728_,16372_,34563_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111154,"19351_,21337_,21338_,18578_,21021_,19993_,19850_,19011_,19012_,18728_,20218_,19442_,19792_,20571_,21018_,21196_,19576_,21197_,21198_,18309_,18706_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111155,"15196_,21734_,7664_,32079_,2254_,23889_,19958_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111156,"27068_,27062_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111157,"5452_,22444_,14354_,29051_,17330_,29734_,17325_,15864_,13123_,31349_,24926_,31354_,10234_,3165_,19354_,2439_,496_,17680_,2367_,33163_,12173_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111158,"31272_,36169_,37057_,2150_,41342_,17341_,26448_,31754_,36910_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111159,"34198_,35930_,36604_,35302_,36652_,37311_,34174_,36656_,35331_,36328_,34571_,33820_,35304_,36669_,34572_,36606_,33835_,34584_,34156_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111160,"40776_,40880_,40661_,42855_,42449_,41148_,42179_,42838_,43217_,43215_,40764_,42522_,41090_,40756_,43268_,40659_,40736_,40664_,40657_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111161,"31752_,32064_,20350_,32057_,31754_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111162,"28163_,22730_,24922_,23362_,20591_,28155_,21535_,24260_,22169_,25758_,21311_,25820_,19515_,23768_,22075_,21088_,20187_,28391_,23749_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111163,"11557_,7677_,9593_,6329_,7456_,8436_,10271_,11736_,10207_,8614_,9767_,6330_,6558_,8421_,8426_,10274_,10801_,11147_,9889_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111164,"1993_,7435_,21412_,2700_,2622_,20315_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111165,"42821_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111166,"14009_,11755_,14264_,13834_,14796_,15077_,14797_,15101_,14447_,11779_,11742_,13000_,13144_,11750_,12659_,13960_,14267_,13959_,12669_,11757_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111167,"40739_,41153_,38772_,13069_,8796_,25926_,29035_,12462_,14300_,29452_,25776_,9211_,26658_,20571_,10665_,2229_,8795_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111168,"15196_,29814_,14264_,41914_,19482_,29749_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111169,"29742_,37655_,41536_,14205_,17534_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111170,"10007_,8423_,10201_,35922_,28863_,21097_,30703_,19187_,38337_,14400_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111171,"28372_,21004_,26175_,28398_,7943_,43250_,22595_,36645_,2229_,24478_,11757_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111172,"6312_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111173,"35991_,39966_,11574_,34198_,9117_,41177_,34216_,9177_,40802_,40921_,3267_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111174,"26330_,22160_,5451_,33836_,35743_,39317_,42496_,36648_,27410_,3694_,33186_,6769_,36946_,36982_,40849_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111175,"34051_,3729_,40795_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111176,"3787_,3788_,23519_,2474_,3693_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111177,"36776_,3693_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111178,"883_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111179,"32888_,41143_,26398_,12339_,23853_,19237_,36437_,8780_,18284_,40602_,36606_,14209_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111180,"13178_,38556_,27537_,36437_,19338_,17534_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111181,"32445_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111182,"20456_,35931_,12949_,31269_,7615_,34788_,5452_,8961_,26872_,34406_,3694_,10224_,2439_,497_,2960_,32443_,5554_,12225_,11757_,21690_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111183,"38676_,40463_,39590_,43194_,36204_,43248_,40654_,38515_,36361_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111184,"39584_,39373_,39252_,39303_,37629_,37448_,37919_,38728_,37672_,37486_,38507_,40547_,40170_,39267_,37676_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111185,"34658_,3407_,16291_,3191_,38215_,21084_,23149_,21088_,79_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111186,"41756_,11775_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111187,"21037_,19902_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111188,"35743_,31964_,32641_,12974_,36711_,40711_,11784_,11757_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111189,"34418_,36717_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111190,"31028_,35980_,37562_,37629_,37691_,34663_,35417_,34395_,36519_,30703_,30148_,37573_,36094_,36383_,33502_,32879_,37458_,37676_,28482_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111191,"17312_,4707_,18780_,23519_,10524_,2606_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111192,"17343_,35743_,20607_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111193,"10105_,32771_,32629_,38516_,497_,11583_,36359_,32842_,40899_,168_,39292_,43269_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111194,"37527_,2254_,2622_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111195,"12494_,27369_,34072_,27864_,24264_,24925_,16859_,32079_,1856_,40676_,15101_,42821_,14098_,6769_,20350_,40697_,32558_,11503_,2705_,28334_,26400_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111196,"3820_,8788_,29035_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111197,"12283_,17335_,12370_,32557_,28372_,3178_,34134_,36835_,3345_,3908_,3163_,2539_,3942_,33183_,5372_,26482_,36910_,28396_,32537_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111198,"36983_,41666_,36982_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111199,"31756_,31752_,31750_,31753_,31625_,31623_,32062_,33399_,31720_,31192_,33815_,32065_,32057_,33219_,32384_,32063_,33194_,31110_,31754_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111200,"36945_,41414_,39927_,18289_,17542_,4849_,498_,36206_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111201,"20513_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111202,"17954_,36656_,20373_,37640_,40602_,14209_,32057_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111203,"42046_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111204,"15344_,39281_,40434_,28873_,28849_,8961_,24926_,28863_,28879_,2439_,38303_,5246_,31054_,10863_,38337_,19958_,17534_,4794_,36361_,36964_,28336_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111205,"37434_,11808_,10518_,43220_,4674_,29742_,32879_,36982_,1420_,37588_,9664_,19338_,4713_,3693_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111206,"23255_,32550_,43050_,6837_,31226_,32434_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111207,"1993_,10359_,32428_,8487_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111208,"5330_,5374_,5869_,190_,5716_,2237_,7968_,5849_,8500_,3200_,5375_,185_,4674_,5079_,3964_,1937_,2451_,4774_,2673_,3685_,9740_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111209,"39405_,39319_,40419_,38772_,41076_,39298_,42839_,42853_,40681_,39284_,40761_,38184_,40015_,40660_,41656_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111210,"39294_,40880_,3908_,17343_,26665_,11806_,33547_,37810_,25962_,39296_,32902_,15340_,41349_,39264_,21742_,18309_,12225_,39299_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111211,"41767_,35832_,33918_,34323_,33166_,36618_,39264_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111212,"42179_,39731_,16293_,37299_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111213,"2237_,39296_,17905_,40849_,20513_,10345_,5452_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111214,"34557_,2613_,32326_,39980_,42779_,11555_,8534_,8136_,34015_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111215,"17343_,2408_,32079_,26187_,26191_,2619_,30431_,41349_,4725_,25888_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111216,"32857_,42779_,12925_,40749_,4794_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111217,"40773_,41400_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111218,"31972_,42812_,2138_,2718_,11563_,11570_,37655_,19731_,28392_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111219,"38479_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111220,"20456_,35931_,35743_,32023_,43052_,40784_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111221,"11442_,40532_,26448_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111222,"39495_,38458_,3908_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111223,"40392_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111224,"31018_,33010_,24281_,16663_,27790_,13770_,20652_,3183_,36667_,13000_,19338_,36110_,33172_,3267_,16187_,25760_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111225,"33946_,29825_,32860_,34175_,34644_,5454_,10509_,24286_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111226,"12656_,17330_,42853_,2960_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111227,"15210_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111228,"39341_,41763_,37805_,37640_,29742_,32057_,32070_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111229,"21097_,35806_,21090_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111230,"15210_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111231,"3211_,17534_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111232,"33010_,39991_,12264_,40922_,23518_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111233,"37640_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111234,"13029_,1991_,41178_,11757_,269_,8992_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111235,"26203_,38473_,26189_,11575_,11266_,2628_,11757_,9449_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111236,"11809_,34644_,24926_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111237,"15864_,23170_,40688_,12426_,3687_,34746_,24926_,30645_,849_,23645_,3428_,32057_,2628_,40921_,32738_,16621_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111238,"37434_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111239,"11033_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111240,"17341_,33183_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111241,"25739_,35930_,23366_,35304_,29742_,496_,14267_,31727_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111242,"35925_,17205_,34677_,4707_,31501_,26264_,35304_,36982_,23795_,2628_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111243,"10007_,41158_,34050_,3995_,3994_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111244,"28900_,40182_,41226_,2718_,39695_,3208_,8798_,3688_,8796_,5237_,21097_,12264_,1982_,16149_,6849_,26448_,9411_,9429_,3693_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111245,"41424_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111246,"31272_,35931_,35922_,5497_,28873_,28875_,42767_,40932_,17905_,9180_,39292_,28393_,4803_,32063_,28336_,19850_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111247,"26330_,35743_,39352_,42779_,9411_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111248,"41645_,12360_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111249,"21004_,36708_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111250,"2444_,29380_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111251,"41616_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111252,"14272_,3211_,4699_,18627_,497_,14447_,14302_,17905_,26187_,10297_,10110_,1960_,1424_,20607_,16372_,1994_,24339_,18629_,2627_,2642_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111253,"36548_,36169_,39296_,37057_,28396_,33183_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111254,"5898_,12365_,11571_,19477_,38764_,13144_,37800_,21091_,12427_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111255,"11725_,34511_,10665_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111256,"5452_,32771_,21721_,23890_,2425_,40523_,26372_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111257,"8212_,23718_,1839_,37882_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111258,"33016_,11583_,13013_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111259,"42821_,34833_,1053_,2723_,2393_,36285_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111260,"35925_,18301_,35921_,28335_,32065_,17858_,26182_,26184_,3217_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111261,"2613_,31354_,1399_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111262,"38164_,41691_,41271_,40767_,41638_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111263,"20083_,2367_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111264,"36616_,42821_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111265,"37419_,10393_,26002_,37057_,9145_,13013_,28629_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111266,"6073_,41631_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111267,"3396_,37527_,3378_,34644_,9907_,20607_,8534_,33184_,2620_,25778_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111268,"41716_,1006_,1002_,42052_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111269,"36674_,2649_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111270,"37982_,26189_,22047_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111271,"24922_,9021_,41914_,965_,36620_,40849_,39228_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111272,"41144_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111273,"21049_,31224_,2425_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111274,"1051_,5112_,13092_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111275,"6845_,9449_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111276,"30853_,24924_,5121_,30645_,40899_,39264_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111277,"26450_,26449_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111278,"35959_,42821_,36069_,5344_,17960_,20546_,8512_,36094_,4064_,39238_,35662_,32979_,27579_,36093_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111279,"20357_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111280,"16732_,15196_,14069_,41669_,26409_,16957_,5122_,800_,3407_,13019_,3185_,38565_,1839_,33363_,36606_,25866_,13132_,39467_,20546_,32902_,39712_,33183_,35388_,43265_,3693_,3810_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111281,"28046_,40648_,36169_,35811_,26449_,5237_,37057_,3363_,37582_,8051_,33183_,3324_,2628_,35388_,2642_,41775_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111282,"36946_,32919_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111283,"13123_,32635_,2622_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111284,"5451_,1985_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111285,"9156_,2237_,39239_,40846_,5888_,29316_,39238_,29314_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111286,"36674_,26657_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111287,"26189_,39304_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111288,"20350_,8962_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111289,"30749_,35743_,26189_,43250_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111290,"7977_,40576_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111291,"21337_,25964_,37000_,26276_,32780_,3693_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111292,"33184_,31223_,37805_,1420_,33183_,33773_,1423_,2879_,33182_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111293,"42035_,41377_,17542_,12281_,41617_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111294,"24926_,17542_,14300_,39730_,3750_,7631_,32794_,12094_,17341_,2625_,38337_,22823_,17534_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111295,"11566_,15103_,6277_,36068_,40915_,22987_,42821_,4707_,31223_,14302_,43248_,1989_,14352_,8534_,40879_,2673_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111296,"3817_,3197_,37728_,2623_,33163_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111297,"18368_,5396_,28431_,38558_,13756_,8606_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111298,"42115_,4707_,28338_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111299,"3981_,3388_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111300,"10786_,17315_,19418_,22987_,17535_,6283_,16500_,40784_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111301,"4681_,30645_,15936_,34246_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111302,"5452_,30236_,28372_,35926_,11806_,6899_,15986_,39292_,3436_,28371_,37298_,17341_,16372_,4064_,4804_,32084_,20994_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111303,"32900_,3345_,2829_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111304,"5421_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111305,"31624_,13689_,1991_,34602_,33926_,42821_,34174_,37628_,25816_,3180_,35949_,38474_,74_,19954_,37583_,10665_,6636_,32429_,1420_,40307_,4803_,39300_,36645_,41368_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111306,"30483_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111307,"35926_,24260_,24281_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111308,"18298_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111309,"27864_,19492_,37968_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111310,"36835_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111311,"41179_,40291_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111312,"28706_,35922_,17205_,4707_,4674_,17905_,41342_,40627_,6254_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111313,"11566_,19418_,10516_,40434_,4691_,10543_,8554_,33209_,40423_,2658_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111314,"5451_,22024_,36109_,3454_,38486_,20517_,14352_,40627_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111315,"19011_,20546_,7555_,3428_,12440_,4804_,4794_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111316,"15196_,10992_,31945_,32637_,31354_,37966_,24883_,39980_,6636_,32057_,2625_,41925_,4794_,40895_,2829_,19958_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111317,"2138_,6326_,21113_,9917_,29337_,28762_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111318,"42191_,13126_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111319,"28374_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111320,"8212_,30236_,17593_,11566_,15103_,4106_,23771_,4128_,21165_,17636_,20114_,34216_,29874_,20513_,28396_,10839_,15605_,2393_,2611_,24263_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111321,"35812_,35321_,34834_,36657_,43235_,37594_,40784_,40660_,41656_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111322,"41007_,7435_,3180_,33316_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111323,"10393_,14302_,40921_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111324,"7285_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111325,"9119_,19901_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111326,"31019_,41153_,11581_,20456_,36674_,11806_,36616_,35954_,35811_,18526_,36204_,18284_,3363_,3428_,2625_,21091_,34751_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111327,"15196_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111328,"31354_,11736_,15210_,40602_,2622_,1994_,10509_,13960_,13467_,35388_,8421_,20994_,3693_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111329,"35922_,5121_,36606_,2642_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111330,"41010_,38162_,41017_,41011_,41309_,40780_,40281_,41310_,40839_,40550_,41276_,41180_,40840_,40291_,40023_,40964_,41013_,40284_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111331,"31756_,37057_,11742_,28396_,18780_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111332,"1993_,17861_,2699_,17205_,8534_,3931_,34079_,21078_,11736_,40732_,496_,3456_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111333,"30672_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111334,"40776_,5452_,28900_,35309_,18604_,3345_,28398_,6768_,6769_,38764_,171_,2625_,160_,5245_,16847_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111335,"17617_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111336,"13465_,1064_,40849_,31488_,3908_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111337,"36169_,24260_,24262_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111338,"27532_,171_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111339,"10364_,2979_,3822_,20419_,5180_,177_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111340,"42087_,17565_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111341,"34915_,3208_,33955_,40782_,24882_,15340_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111342,"25768_,43050_,24926_,25947_,35954_,37640_,16670_,16469_,126_,26324_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111343,"10387_,40802_,9461_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111344,"33170_,38503_,33166_,11243_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111345,"25955_,15236_,4856_,1002_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111346,"3789_,42869_,184_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111347,"3172_,37160_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111348,"33196_,35826_,28396_,165_,28393_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111349,"2620_,2622_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111350,"24685_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111351,"26330_,41691_,11805_,8788_,17341_,8962_,36292_,4722_,9440_,30395_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111352,"39495_,42821_,9614_,3165_,22088_,10517_,2619_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111353,"2628_"
34553,Ashirwad Distributors - Nagpur,2023-01-21,111354,"31523_"
